"","County","Year","Population","Personal_Income","Personal_Income_Per_Capita","Total_Revenue","Revenue_Percent_Property_Tax","Revenue_Percent_Grant","Revenue_Percent_Activities","Revenue_Percent_Other","Total_Budget","Budgeted_Public_Safety_Percent","Budgeted_Mental_Health_Percent","Budgeted_Roads_Transportation_Percent","Budgeted_Administration_Percent","Budgeted_Debt_Percent","Budgeted_Physical_Health_Percent","Budgeted_Environment_Education_Percent","Budgeted_Services_to_Residents_Percent","Budgeted_Refunded_Programs_Percent","Budgeted_Projects_Percent","Budgeted_Transfers_Out_Percent","Budgeted_Refunded_Debt_Percent","Total_Expenditure","Actual_Public_Safety_Percent","Actual_Mental_Health_Percent","Actual_Roads_Transportation_Percent","Actual_Administration_Percent","Actual_Debt_Percent","Actual_Physical_Health_Percent","Actual_Environment_Education_Percent","Actual_Services_to_Residents_Percent","Actual_Refunded_Programs_Percent","Actual_Projects_Percent","Actual_Transfers_Out_Percent","Actual_Refunded_Debt_Percent"
"40","MUSCATINE",2015,43068,1868119000,42991,30997636,0.4784,0.2509,0.0519,0.2188,31330328,0.294135988617802,0.093615649347814,0.194539935872998,0.0932668818532637,0.0581146166104613,0.042131541042277,0.0372580204075744,0.0249377855220667,0,0.110627632114161,0.0513719486115817,0,29274140,0.304353364437008,0.103488778833469,0.20349953918373,0.0939763900835345,0.0617939246037629,0.0356079802856719,0.0394880601103909,0.0253571240692297,0,0.0553821905613624,0.0770526478318407,0
"41","KOSSUTH",2013,15332,802697000,52249,18337718,0.409,0.3115,0.047,0.2325,19933084,0.140507209019939,0.113243439901222,0.322353530442153,0.0949201337836132,0,0.0168344246178865,0.045490100779187,0.0388422584282492,0.00352143200720972,0.079014366266655,0.145273104753886,0,18580782,0.143957826963365,0.0835600460734107,0.331621779965989,0.0920565668334088,0,0.0163462442000557,0.0492194031446039,0.0393924216967833,0.00378579329976532,0.0840277336013091,0.15603218422131,0
"42","APPANOOSE",2013,12654,409096000,32434,9963000,0.3356,0.401,0.0384,0.225,10808393,0.18885906535782,0.108988820077138,0.29791662830913,0.0941437825216015,0.0183590659592041,0.0786147394899501,0.0578023948611047,0.0466862187561093,0,0.0420969148697683,0.0665323697981744,0,10976280,0.178345031285645,0.170988167211478,0.296299474867624,0.0875681013968303,0.0178145054608665,0.0613661459073566,0.0479047546163181,0.0402832289263758,0,0.0354312207778956,0.0639993695496106,0
"43","PAGE",2012,15702,579322000,36827,11037020,0.3524,0.4315,0.0428,0.1733,11504348,0.146440545783212,0.171701603602395,0.294855475512389,0.0983061360800282,0.0181713905038339,0.0585822855845459,0.0356615603074594,0.0404115904699684,0.000347694628152765,0.0471995457717378,0.0883221717562786,0,11585740,0.137325971409681,0.1796749279718,0.314342890484337,0.0901031785626123,0.0180265567844609,0.0533274525407958,0.0357706974263189,0.0399930431720373,0.000116867804732369,0.043616721935759,0.0877016919074656,0
"44","TAYLOR",2013,6233,238115000,38705,9261023,0.3277,0.4977,0.0293,0.1453,14390960,0.0620881442238739,0.0374254393035628,0.217289187100791,0.0454676407967224,0.0585457120303302,0.0754968396826897,0.0161486794487651,0.0220440470962326,0,0.417067381189302,0.0484269291277302,0,10478939,0.092369847748899,0.021075606986547,0.313629652773053,0.0565287191766266,0.0801179394211571,0.0944587042638572,0.0323644407129386,0.0295363872239356,0,0.208341894155506,0.0715768075374806,0
"45","WORTH",2010,7598,271147000,35753,9946605,0.3333,0.3098,0.0573,0.2996,17075418,0.0924691858202241,0.0547819678557796,0.193573943548556,0.0643981892566261,0.0410370627530172,0.0681864420537172,0.0469047961227069,0.0205373596125143,0,0.367276982619108,0.0508340703577505,0,17101888,0.0899530507976663,0.0425481093081653,0.191371151536018,0.0592107140451393,0.0427587293285981,0.0533048164038965,0.0428628698772907,0.0178506022259063,0,0.408507470052429,0.0516324864248906,0
"46","FAYETTE",2013,20519,805937000,39184,16584072,0.4117,0.3195,0.0586,0.2102,18355983,0.169511597390344,0.160797272475138,0.284149860021117,0.0749003744446702,0.0195726374338002,0.0295074363492274,0.0813990185107493,0.0390727644496075,0.0130093822815155,0.0342558608819806,0.0938237957618505,0,16566069,0.187734760732917,0.0929087642940519,0.320494017017556,0.0694541958022751,0.021687402122978,0.025560801418852,0.084896060737161,0.0336852997533694,0.00206687537037302,0.0569517729281461,0.104560049822321,0
"47","GRUNDY",2015,12405,599195000,48109,14071530,0.3898,0.4076,0.0321,0.1705,15994639,0.120777655563217,0.0495721722759732,0.29086614583799,0.112781288780572,0.0795434020111364,0.0353473435693047,0.0583841873517746,0.0265704652665184,0,0.130337733786927,0.0958196055565868,0,13590226,0.133648329321381,0.0564697746748288,0.337341630668982,0.118662044325091,0.0924685137686452,0.0354257537733368,0.0687164437147697,0.0275869584508749,0,0.015065312379647,0.114615238922443,0
"48","BLACK HAWK",2021,130587,6847762000,52431,94451791,0.3874,0.158,0.0609,0.3937,79487848,0.299438085177498,0.0539232990683054,0.101706980417938,0.082409250782585,0.0696293727816106,0.0962692309898741,0.0380742475252318,0.0293575818029443,0,0.0737581674119546,0.155433784042059,0,81404425,0.255944747475337,0.0499136257027797,0.0910751350433346,0.0733857281099891,0.0776928649763204,0.0814115940257547,0.0376005235587623,0.0318011336607316,0,0.0581322821210272,0.17646315909731,0.066579206228654
"49","APPANOOSE",2022,12135,577838000,47779,13075702,0.3164,0.4325,0.0376,0.2135,19809166,0.150382201855444,0.0315127855458428,0.20830861834365,0.0548146247045433,0.028387010336528,0.0262125119250351,0.0423613997681679,0.0308002366177354,0,0.381128110088027,0.0460925008150267,0,17681975,0.148537931990063,0.0271764890517038,0.232792490657859,0.0551778293997136,0.0368371180255599,0.0260446584728233,0.0369208756374783,0.0330020826293443,0,0.357622494093561,0.0458880300418929,0
"50","FAYETTE",2012,20774,796195000,38262,17662284,0.386,0.3762,0.0549,0.1829,18243471,0.166441572439806,0.160652487676276,0.283438387355126,0.067444950579854,0.0193026864240911,0.0302227575004778,0.0837140585801901,0.037819393031074,0.0168279380606903,0.0408266606721934,0.0933091076802216,0,16934341,0.169821075411201,0.159038016300723,0.299182885238935,0.066002863648488,0.0207949042717399,0.0256994352481741,0.0835243603515484,0.0313417569659191,0.00151674045066176,0.0425554794249153,0.100522482687694,0
"51","GUTHRIE",2011,10859,481356000,44365,12533532,0.2858,0.4139,0.0535,0.2468,13185216,0.0832939710657755,0.101440507307578,0.280727824254074,0.0778873853867847,0.0337499211237798,0.0958389305112635,0.0925428904615594,0.0273947730549124,0,0.101098078332581,0.106025718501692,0,12375679,0.0853166925224871,0.0853579023825683,0.307978818778347,0.0776603045376339,0.0359574614047439,0.0912113185870448,0.105783771540939,0.0270337490169226,0.00116777430959546,0.0672925501703785,0.115239656749339,0
"52","MUSCATINE",2019,42664,2049291000,47388,35825507,0.425,0.2914,0.0745,0.2091,36583329,0.311929048337837,0.0462979189236715,0.194596833984135,0.0897064616508793,0.0545842889257016,0.0322587373062741,0.0408195492542518,0.024676704517514,0,0.118359922903681,0.0867705341960542,0,33955491,0.336320920819552,0.0419761563748261,0.194925969410956,0.0900444054836374,0.0584792309438258,0.0318398282033383,0.0411804087886699,0.0250102111614289,0,0.0587610999352064,0.121461768878559,0
"53","DAVIS",2011,8771,273966000,31203,8293766,0.3503,0.4518,0.0399,0.158,7012737,0.147873219828435,0.0904987596141136,0.394083793531684,0.123466344167762,0,0.0418404397598256,0.0410548691616412,0.0492004762191994,0.00285195352399498,0.0192506862869661,0.0898794579063781,0,7863442,0.12974216634395,0.0884771579672108,0.481515600928957,0.101344932664347,0,0.0280664624982291,0.0387438477959143,0.0401225061493427,0.00151485825164095,0.0113180716536092,0.0791543957467989,0
"54","KEOKUK",2012,10427,426176000,40951,10119251,0.3938,0.3599,0.0911,0.1552,11619661,0.087350655066443,0.090382929415927,0.357497520796863,0.194856975603677,0,0.0585334632395902,0.0303955511266637,0.0303761013337652,0,0.0473335667882221,0.103273236628848,0,10846788,0.0924584310120194,0.0958585159035099,0.375843890375658,0.162594216831748,0.0002467089796537,0.0496857687271107,0.0324545847120825,0.030846182298391,0,0.0487922323179913,0.111219468841836,0
"55","JACKSON",2016,19393,806807000,41256,15104947,0.4121,0.3443,0.0839,0.1597,14553511,0.155563629972176,0.0816622875400994,0.346535141932418,0.126857910781804,0,0.0335164483676825,0.124360987530775,0.0460475826073859,0,0.0181183083587184,0.0673377029089407,0,14501119,0.150777743427938,0.0781976894334844,0.35079892799997,0.124420398177548,0,0.0180575030106297,0.119844613370872,0.0436447697588027,0,0.0397079701228574,0.0745503846978981,0
"56","GREENE",2018,8965,415880000,46545,13803289,0.3536,0.3033,0.0569,0.2862,13431445,0.144930497053742,0.0282470724482734,0.389179198515126,0.12821933902123,0,0.0389701182560774,0.0507142753441644,0.02819004209897,0.0193575598157905,0.0577217119974805,0.114470185449146,0,13684223,0.144703283482007,0.0271809367619923,0.414588245163792,0.133642151256962,0.0211854191502141,0.0307777065603213,0.0495097894853073,0.0272795174413629,0.0210083539270005,0.0184996985214287,0.111624898249612,0
"57","OBRIEN",2016,13926,704968000,49579,16323767,0.4239,0.3325,0.0645,0.1791,14954895,0.221545320110907,0.0562717424629193,0.305919901142736,0.0868052901742205,0.0184946133021997,0.0299934569918411,0.0610277103249471,0.0407671200633639,0.000635243510569616,0.0534941903637572,0.125045411552538,0,14770882,0.201789778024088,0.0543914033027953,0.31971469273128,0.0944701880361647,0.0187927166434611,0.027969487536357,0.0589260004920492,0.0377846766361007,0.00217244982391708,0.0529848522248028,0.131003754548984,0
"58","CLAY",2015,16498,793555000,47544,19009345,0.3628,0.3003,0.0522,0.2847,18384280,0.159358919685732,0.057211759176862,0.293607799707141,0.0956914276762538,0.0273710474383549,0.0425250812106865,0.0814645447088491,0.0236586366178061,0,0.0880589286063963,0.131051855171919,0,19457319,0.141306826495469,0.0597337690768189,0.230058879129237,0.0920865305235526,0.0258872766592355,0.0370818302357072,0.109084401607436,0.0209962636681857,0.000133523020309221,0.112630059670605,0.171000639913443,0
"59","BENTON",2014,25623,1206431000,46985,22749811,0.3613,0.3119,0.06,0.2668,23530265,0.1793518262544,0.0523751007479091,0.281892277881273,0.0668771048689847,0.00422434681462363,0.0378810013401889,0.0912532434292602,0.0325055412678098,0.00701224571843964,0.0766034721665906,0.17002383951052,0,21362536,0.158024403095213,0.0347818255285796,0.320303310430934,0.0633336322990866,0.00465300561693612,0.0362366153531584,0.0949840412205742,0.0315171850383307,0.005152852638844,0.0494548025571496,0.201558326221194,0
"60","CLARKE",2014,9196,331663000,35495,8682127,0.4507,0.3249,0.0371,0.1873,8895078,0.183652240036569,0.0498322780306142,0.292639030259206,0.105985467468638,0.0448468242774262,0.114374488902739,0.0292605641007308,0.0480831084336753,0,0.0590229787754531,0.072303019714948,0,8512444,0.187449808774072,0.049271396087892,0.361120731014501,0.105621370313861,0.0468626871436687,0.108142150479933,0.0273477276326282,0.0456569229706533,0,0.00122009613220363,0.0673071094505879,0
"61","GRUNDY",2019,12232,631701000,51279,16597245,0.3533,0.4503,0.0386,0.1578,18391914,0.122832185926924,0.0378811036197755,0.291749080601399,0.104144408243753,0.0995371117981522,0.0289848027780034,0.0603797951643315,0.0256676385067916,0,0.120478814766098,0.108345058594772,0,16031748,0.123994713489758,0.043602232270617,0.349135976937761,0.107972879813231,0.114128415691165,0.0297209636778223,0.0564270970327128,0.0267148036508558,0,0.0369625320956891,0.111340385340388,0
"62","SHELBY",2010,12167,483066000,39641,15127447,0.3023,0.3951,0.0502,0.2524,14514657,0.122888057223812,0.163840592306108,0.296841323911409,0.0723239963576129,0.0183811439705396,0.0364883579405287,0.0279883293142924,0.0293928406299922,0,0.071871901623304,0.159983456722401,0,15119728,0.116826109570225,0.153660965329535,0.280034865706579,0.0664071470068774,0.0259181249821425,0.0307811754285527,0.0274564463064415,0.0265070906037463,1.26986411395761e-05,0.100194858002737,0.172200518422025,0
"63","AUDUBON",2018,5471,274949000,48776,20387520,0.1848,0.1668,0.0184,0.63,10988802,0.137829310237822,0.0132111762501499,0.359263366470704,0.0766876134450325,0.0143280404906741,0.0611322326127998,0.0589811337032008,0.0360859172819749,9.10017306709139e-06,0.172746583294521,0.0697255260400542,0,19106112,0.0688406411518995,0.00906071313724111,0.223904737918421,0.0419179998526126,0.184144215212389,0.0373931127379553,0.0478009340675905,0.0190646846412289,0,0.0857018947654028,0.28217106651526,0
"64","TAMA",2016,17192,726216000,41768,19825843,0.4078,0.3792,0.0424,0.1706,22465676,0.163110916404207,0.0463000979805816,0.331783784293871,0.0649825093177699,0.011160803707843,0.0715856936599638,0.0495983739817133,0.0246430154160507,0.00163582880835636,0.13949742709723,0.0957015493324127,0,18048009,0.176033378529454,0.0460533347473397,0.361625817008402,0.0742261930388,0.0138788162173456,0.0837948939409328,0.0539297714224323,0.0289195888588043,0.000334607545907141,0.0367072622802881,0.124496336410293,0
"65","JOHNSON",2020,152854,8636861000,56435,131012192,0.4524,0.1752,0.0562,0.3162,138267795,0.197697583880614,0.0569111990250514,0.0770462275759876,0.081307263198925,0.159138467493461,0.0893709775295108,0.0436291184075077,0.0206474255266745,0.000381795341424227,0.149082134418937,0.124787807601908,0,129703005,0.197500073340629,0.0556244938195534,0.0764347132897962,0.0760262647731253,0.167705127572025,0.0869458421568567,0.0458044206454584,0.020044238759156,0.000375843258219037,0.135787463058393,0.137751519326788,0
"66","BUTLER",2020,14334,693994000,48423,22662370,0.277,0.2951,0.0399,0.388,20995829,0.124931861466389,0.0331738270491725,0.289343183353227,0.099438417030354,0.0310256861017491,0.0670777991190536,0.0634091656966724,0.0301890437381634,0.000119071268869641,0.108961594229025,0.152330350947324,0,20072867,0.116357369378276,0.0294461673063444,0.292707264986113,0.0928176826957504,0.0324522650401659,0.0637753939185668,0.0771708894399589,0.0276384036221632,0,0.081620826760821,0.186013736851841,0
"67","JONES",2015,20433,831455000,40646,17365944,0.4085,0.34,0.0489,0.2026,17424948,0.143039164306258,0.0868697570862191,0.371805413709126,0.0921856983446952,2.86944902217212e-05,0.0462848440064211,0.0614967114966426,0.0376139429512214,0.00806550470050183,0.0415625917506325,0.111047677158061,0,16961878,0.150004262499707,0.0656641322381873,0.367533477130304,0.10432158514523,0,0.0403688200091995,0.0504937012281305,0.0364210849765574,0.0105508953666569,0.0600411110137686,0.11460093039226,0
"68","OBRIEN",2021,14048,854431000,60762,22182277,0.3025,0.3997,0.0486,0.2492,21091698,0.202278450981045,0.0350081818922308,0.254199116638215,0.069129521956933,0,0.0229245175044702,0.0569858813643169,0.0329255615171429,0.000606873851503089,0.123222132234209,0.202719762059935,0,18195832,0.217256292539962,0.0384472114273203,0.256413611644689,0.0764614665600342,0,0.0250030336617749,0.054331398531268,0.0379613309245766,0.000428229937493378,0.0587148199653635,0.234982604807519,0
"69","STORY",2022,99995,4958542000,49748,58972901,0.484,0.3181,0.0378,0.1601,51139397,0.300338171762174,0.0370116018380115,0.149784245598359,0.151232170375415,0.030327303233552,0.0560794449727282,0.0920679803870194,0.0413749305647855,0,0.0564525037321031,0.0853316475358519,0,47933353,0.314105649984469,0.0480089093704753,0.136571230474947,0.153504742303339,0.0312702722882749,0.0546194629864512,0.0982413226965366,0.030622059758682,0,0.0420172567523077,0.0910390933845166,0
"70","SHELBY",2019,11454,594684000,50706,16228902,0.3662,0.2826,0.0393,0.3119,15745452,0.16288322494648,0.0172367233408098,0.39528468284048,0.0797775128970575,0.0127084316156818,0.0411530262833992,0.028109259740527,0.0279680761149315,0,0.0506100428237945,0.184269019396839,0,16630987,0.138588527548004,0.0159163734539628,0.379603687983161,0.0889428871539615,6.01287223662673e-06,0.0339099537507906,0.0246943251173247,0.0245301737052648,0,0.0616929710786257,0.232115087336669,0
"71","CERRO GORDO",2016,43096,2171200000,49731,37095963,0.4235,0.2346,0.061,0.2809,37504900,0.232031654530475,0.0650433943298076,0.151842879197118,0.0907922964732608,0.0382453759375442,0.142827790502041,0.0390180749715371,0.0339764404117862,0,0.0397281421894206,0.16649395145701,0,34711629,0.241996968796826,0.0532628704921915,0.16791692490145,0.0878285199464422,0.0413607497360611,0.146639876797485,0.0359960346430299,0.0348735577924044,0.00974160561580097,0.000559610728727252,0.179823280549582,0
"72","WINNEBAGO",2020,10679,468059000,43900,19488847,0.3239,0.2286,0.0836,0.3639,19183137,0.124518111922987,0.0346360973181811,0.197477086255496,0.0737519624657844,0.168525095765098,0.0863651237021349,0.0518947969771576,0.036632903158644,0.00044309749755736,0.132620592763321,0.0931351321736377,0,17910341,0.130098472161976,0.0303902086509687,0.210828537547108,0.072116773209399,0.1375346231543,0.0695686363537132,0.046243954819174,0.0348133516832538,0,0.0890654175707766,0.179340024849331,0
"73","POLK",2019,490161,26301683000,53684,332109912,0.5126,0.1804,0.0828,0.2242,285794086,0.275076363896487,0.0814944540174985,0.0395440163166987,0.121774489763235,0.0665423601522671,0.144034061642549,0.0522297476792434,0.0287111049596737,0,0.128024647088044,0.0625687544843038,0,307058539,0.25724133338627,0.0812339695265729,0.0393343335747455,0.136376568899131,0.0626214045784931,0.127696198020404,0.0553448051154832,0.0259542562338577,0,0.140385312652061,0.0738118180129816,0
"74","OBRIEN",2012,14156,696265000,48820,14138092,0.3699,0.3824,0.0534,0.1943,14853754,0.192298795307907,0.128738499371943,0.265837511513924,0.0649336188010115,0.0331262386599374,0.0306138771383988,0.0568745113188222,0.0373675907114121,0.000653033569830226,0.0848808994682422,0.104675424138571,0,13959081,0.197705278735756,0.129649150972045,0.277917435968743,0.0702298381963684,0.0527836323895534,0.0305449191103626,0.0612900663016426,0.0370810227406804,0.000425815997485794,0.0356079314963499,0.106764908091013,0
"75","DICKINSON",2022,18052,1336943000,74159,30874477,0.3728,0.3079,0.0397,0.2796,31235017,0.107129443854633,0.016846349083146,0.170672549978122,0.0878696816460833,0.0453580031667663,0.0217455940555435,0.273055622156377,0.0301765803425047,0.00356330844961602,0.0825195645003171,0.161063302766891,0,25286048,0.123651548869954,0.0214991286894654,0.211957756308934,0.106055837590754,0.0560291588468075,0.0221829049758982,0.166939412596227,0.0349739113047638,0.00757425596914156,0.0502538000402435,0.198882284807812,0
"76","WORTH",2016,7471,314048000,41795,16020044,0.2459,0.2749,0.026,0.4532,15116209,0.148231345570837,0.0206803835538395,0.254512821303278,0.0932346860247831,0.116000182320845,0.0773219661093598,0.092499713387133,0.0266423281128225,0,0.0692633979855664,0.101613175631536,0,15293259,0.140691856457803,0.0191313702331204,0.218651367900066,0.0899539463759817,0.146751127408488,0.0696463716464882,0.0561878275912283,0.0241376282190735,0,0.126718575811735,0.108129928356016,0
"77","APPANOOSE",2017,12353,460282000,37519,10213645,0.3327,0.4155,0.0384,0.2134,11520021,0.219258280865981,0.0318752023108291,0.305294582362306,0.0882839536490428,0.0135219371561909,0.0785173915915605,0.0771789391703366,0.048028558281274,0,0.0791665223526936,0.0588746322597849,0,9956676,0.222290652020815,0.0357313022940588,0.338505541407594,0.0940238489230743,0.0156951978752748,0.0701560440452215,0.0703112163135569,0.0484173633851297,0,0.0360499829461157,0.0688188507891589,0
"78","FRANKLIN",2010,10680,402819000,37626,32295295,0.1583,0.1572,0.0343,0.6502,14697650,0.103533830238167,0.0763228135110035,0.292019472500706,0.135798307892758,0.0278143104509905,0.121028395695911,0.0481378995961939,0.0293819760301817,0,0.0586146764959024,0.107348317588186,0,14881372,0.0896696890582401,0.0690324117964392,0.306824397642906,0.11414821160307,0.0892982179331314,0.115818286109641,0.0399772279061366,0.0278637614865081,0,0.0356654614910507,0.111702334972878,0
"79","HAMILTON",2022,14848,942440000,63592,26737333,0.3477,0.2961,0.1008,0.2554,24949193,0.158359871599855,0.0186339093212354,0.244015908650833,0.0835871925797359,0.103090789349379,0.0762125652721513,0.091547490133248,0.0243976628823225,0,0.0516607891886523,0.148493821022588,0,25158560,0.151544921489942,0.0184094797158502,0.267352264994499,0.104996390890417,0.103137301975948,0.0674597830718451,0.090570406255366,0.0203477464528971,0,0.0349246936231644,0.141257011530072,0
"80","HARRISON",2021,14692,821155000,55926,21897182,0.3729,0.3861,0.0487,0.1923,19891454,0.160528637071981,0.0177639100691181,0.350150371109121,0.0799873151555437,0.00608929844947483,0.0941156438337791,0.0641006936948903,0.0330400180901808,0,0.0747758308668637,0.119448281659048,0,19621223,0.16587248409541,0.0180085614439018,0.373635017552168,0.0753439273382704,0.00618029773169593,0.10480834961205,0.0639292973735633,0.0326721224258039,0,0.0443736356291348,0.115176306798001,0
"81","CLAY",2011,16597,731185000,43931,15534180,0.4008,0.3246,0.0535,0.2211,16885674,0.134682453303315,0.105406334387363,0.286443466810978,0.10764616206614,0.020431520826471,0.0298929139577135,0.071034357290091,0.0261419828429709,0,0.0858716092706752,0.132449199244282,0,15155754,0.155865356484408,0.10675080896668,0.26687784718596,0.10297587305785,0.0476706074801689,0.0359022058552811,0.0887064411312034,0.0271913228467551,0.000213516265835405,0.0398668386937397,0.127979182032118,0
"82","BENTON",2013,25699,1177077000,45726,22164958,0.3595,0.3336,0.0693,0.2376,24259071,0.158439455492752,0.097887054289919,0.265818093363921,0.0718470628986576,0.0041489634949335,0.034568965975655,0.115262534167116,0.0355074602815582,0.00680157949989099,0.0750234829684946,0.134695347567102,0,20002287,0.158324245622513,0.0573619906563684,0.307113431579099,0.0701023337981302,0.00503192459942206,0.0399769786324934,0.101910896488986,0.0399227848295547,0.00675537752258029,0.0284734940559547,0.185026542214898,0
"83","FREMONT",2011,7371,288949000,39323,9783072,0.343,0.4025,0.0424,0.2121,10927138,0.174677303425655,0.11127277792227,0.337608987824625,0.119674794992065,0.0133465871850433,0.0273808201195958,0.0685989323096313,0.0377165548746616,0.000210485124284145,0.0312067075569101,0.0783060486652589,0,9492783,0.175756361437947,0.0990654689989227,0.358404168724809,0.112495039652755,0.0132121423190649,0.02233749575862,0.0750362670251706,0.0319618598676489,3.58166830527992e-05,0.0213017615592814,0.0903936179727273,0
"84","MITCHELL",2018,10571,650443000,62012,22417890,0.2305,0.2425,0.0726,0.4544,20288653,0.0930852826947161,0.0309658802878634,0.188529026545035,0.0658125997817598,0.19870165850833,0.0866149665036905,0.0715111052468589,0.0196099267901127,0,0.178917742838817,0.0662518108028167,0,19625592,0.0891443682310322,0.0284542244636493,0.161822685399758,0.122724909393816,0.290667715908901,0.0892667594434858,0.0853737303822478,0.019044470098023,0,0.0450109734269417,0.0684901632521455,0
"85","AUDUBON",2014,5771,256080000,43767,8110901,0.4243,0.3999,0.0316,0.1442,7699062,0.149514966888174,0.0341933861553524,0.433169910828098,0.0888318602967478,0.0102881363989535,0.075853136395057,0.0655352561130174,0.0401189131870869,1.29885952340688e-05,0.0159485662019607,0.0865328789403177,0,7214201,0.154905442751041,0.00972886671718739,0.460753588651051,0.0878226154219989,0.0092121081738643,0.0715382063793343,0.0699213953146024,0.0377074328813406,0,0.00606193256883195,0.0923484111407486,0
"86","GREENE",2020,8771,445741000,50930,19529038,0.3018,0.2276,0.052,0.4186,14958618,0.171487098607639,0.0231370972906722,0.403553322907237,0.154456180377091,0,0.0402094632004106,0.0477900431711004,0.0272463004269512,0.00735362050157307,0.0169133271536181,0.107853546363708,0,18287701,0.138157005082268,0.0189232096478393,0.323196174303156,0.11708688806756,0.00402177397804131,0.0277760993577049,0.0395257993336615,0.0216411565346568,0.00351197780409905,0.210698873521609,0.0954610423694044,0
"87","SHELBY",2018,11559,590017000,50048,17066985,0.3438,0.3119,0.0346,0.3097,17097361,0.144296596416254,0.0400117889538625,0.355224996419038,0.0768056543930961,0.0117035605670372,0.0337942797136938,0.0260712164877375,0.0273033364622763,0,0.104805648076332,0.179982922510673,0,17039994,0.136850048186637,0.0154376228066747,0.336474414251554,0.0731194506289145,0.00184671426527498,0.0331237792689364,0.0255348681460803,0.0265383309407269,0.000306396821501228,0.107071105776211,0.243697268907489,0
"88","CERRO GORDO",2020,43127,2251509000,52333,46802352,0.3876,0.2364,0.0461,0.3299,43648435,0.228980237206672,0.0507991867291462,0.167709632659224,0.0873579087085253,0.0228529155741781,0.141190331337195,0.0502834981368748,0.0289155384379761,0,0.049600861978213,0.172309889231997,0,44023751,0.21241779238666,0.0406740216207383,0.165557859892493,0.0733820705100754,0.0226580874492044,0.135654819599538,0.0454084205591659,0.0273288843560832,0,0.0464536972326597,0.230464346393382,0
"89","CHEROKEE",2012,11951,567879000,47100,11800534,0.3931,0.3379,0.0424,0.2266,13352688,0.136610770805099,0.10297319910418,0.316495000856756,0.114356525068211,0,0.0260664369601087,0.0541681195576501,0.0313963001307302,0,0.106720085124433,0.111213562392831,0,11379523,0.142123971277179,0.117396484896599,0.301484165900451,0.125951149270492,0,0.0249586911507626,0.0667319711028309,0.0351636004426548,0,0.0556924046816374,0.130497561277393,0
"90","IOWA",2021,16583,990038000,59734,25870525,0.3424,0.4038,0.1049,0.1489,25874120,0.223693482135818,0.0246766653319997,0.274862449428232,0.190082947748561,0.0293262147659515,0.0573017749009435,0.0428619408119001,0.0300569835805044,0.00570345967321787,0.0706110971117085,0.0508229845111641,0,22646900,0.25093421174642,0.0357512948792108,0.305036892466519,0.149844835275468,0.0341754942177517,0.0559021764568219,0.0423429696779692,0.0331368531675417,0.00714000591692461,0.0246275649205852,0.0611077012747882,0
